,Dataset,Charset,Test,Sp1,Sp2,pvalue
5432,Cognato_2001,ef1a_2ndpos,MPTIS,Pro,Pito1,-42
5433,Cognato_2001,ef1a_2ndpos,MPTS,Pro,Pica1,-42
5434,Cognato_2001,ef1a_2ndpos,MPTMS,Pro,Pica1,-42
5435,Cognato_2001,ef1a_2ndpos,MPTIS,Pro,Pica1,-42
5436,Cognato_2001,ef1a_2ndpos,MPTS,Pro,Pho1,-42
5437,Cognato_2001,ef1a_2ndpos,MPTMS,Pro,Pho1,-42
5438,Cognato_2001,ef1a_2ndpos,MPTIS,Pro,Pho1,-42
5439,Cognato_2001,ef1a_2ndpos,MPTS,Pro,Pk1,-42
5440,Cognato_2001,ef1a_2ndpos,MPTMS,Pro,Pk1,0.39162517627108895
5441,Cognato_2001,ef1a_2ndpos,MPTIS,Pro,Pk1,-42
5442,Cognato_2001,ef1a_2ndpos,MPTS,Sch1,Sex1,-42
5443,Cognato_2001,ef1a_2ndpos,MPTMS,Sch1,Sex1,-42
5444,Cognato_2001,ef1a_2ndpos,MPTIS,Sch1,Sex1,-42
5445,Cognato_2001,ef1a_2ndpos,MPTS,Sch1,Sp1,-42
5446,Cognato_2001,ef1a_2ndpos,MPTMS,Sch1,Sp1,-42
5447,Cognato_2001,ef1a_2ndpos,MPTIS,Sch1,Sp1,-42
5448,Cognato_2001,ef1a_2ndpos,MPTS,Sch1,Ste1,-42
5449,Cognato_2001,ef1a_2ndpos,MPTMS,Sch1,Ste1,-42
5450,Cognato_2001,ef1a_2ndpos,MPTIS,Sch1,Ste1,-42
5451,Cognato_2001,ef1a_2ndpos,MPTS,Sch1,Tri4,-42
5452,Cognato_2001,ef1a_2ndpos,MPTMS,Sch1,Tri4,-42
5453,Cognato_2001,ef1a_2ndpos,MPTIS,Sch1,Tri4,-42
5454,Cognato_2001,ef1a_2ndpos,MPTS,Sch1,Ty1,-42
5455,Cognato_2001,ef1a_2ndpos,MPTMS,Sch1,Ty1,-42
5456,Cognato_2001,ef1a_2ndpos,MPTIS,Sch1,Ty1,-42
5457,Cognato_2001,ef1a_2ndpos,MPTS,Sch1,Wo3,-42
5458,Cognato_2001,ef1a_2ndpos,MPTMS,Sch1,Wo3,-42
5459,Cognato_2001,ef1a_2ndpos,MPTIS,Sch1,Wo3,-42
5460,Cognato_2001,ef1a_2ndpos,MPTS,Sch1,Oer1,-42
5461,Cognato_2001,ef1a_2ndpos,MPTMS,Sch1,Oer1,-42
5462,Cognato_2001,ef1a_2ndpos,MPTIS,Sch1,Oer1,-42
5463,Cognato_2001,ef1a_2ndpos,MPTS,Sch1,Ort1,-42
5464,Cognato_2001,ef1a_2ndpos,MPTMS,Sch1,Ort1,-42
5465,Cognato_2001,ef1a_2ndpos,MPTIS,Sch1,Ort1,-42
5466,Cognato_2001,ef1a_2ndpos,MPTS,Sch1,Pito1,-42
5467,Cognato_2001,ef1a_2ndpos,MPTMS,Sch1,Pito1,-42
5468,Cognato_2001,ef1a_2ndpos,MPTIS,Sch1,Pito1,-42
5469,Cognato_2001,ef1a_2ndpos,MPTS,Sch1,Pica1,-42
5470,Cognato_2001,ef1a_2ndpos,MPTMS,Sch1,Pica1,-42
5471,Cognato_2001,ef1a_2ndpos,MPTIS,Sch1,Pica1,-42
5472,Cognato_2001,ef1a_2ndpos,MPTS,Sch1,Pho1,-42
5473,Cognato_2001,ef1a_2ndpos,MPTMS,Sch1,Pho1,-42
5474,Cognato_2001,ef1a_2ndpos,MPTIS,Sch1,Pho1,-42
5475,Cognato_2001,ef1a_2ndpos,MPTS,Sch1,Pk1,-42
5476,Cognato_2001,ef1a_2ndpos,MPTMS,Sch1,Pk1,-42
5477,Cognato_2001,ef1a_2ndpos,MPTIS,Sch1,Pk1,-42
5478,Cognato_2001,ef1a_2ndpos,MPTS,Sex1,Sp1,-42
5479,Cognato_2001,ef1a_2ndpos,MPTMS,Sex1,Sp1,-42
5480,Cognato_2001,ef1a_2ndpos,MPTIS,Sex1,Sp1,-42
5481,Cognato_2001,ef1a_2ndpos,MPTS,Sex1,Ste1,-42
5482,Cognato_2001,ef1a_2ndpos,MPTMS,Sex1,Ste1,-42
5483,Cognato_2001,ef1a_2ndpos,MPTIS,Sex1,Ste1,-42
5484,Cognato_2001,ef1a_2ndpos,MPTS,Sex1,Tri4,-42
5485,Cognato_2001,ef1a_2ndpos,MPTMS,Sex1,Tri4,-42
5486,Cognato_2001,ef1a_2ndpos,MPTIS,Sex1,Tri4,-42
5487,Cognato_2001,ef1a_2ndpos,MPTS,Sex1,Ty1,-42
5488,Cognato_2001,ef1a_2ndpos,MPTMS,Sex1,Ty1,0.39162517627108895
5489,Cognato_2001,ef1a_2ndpos,MPTIS,Sex1,Ty1,-42
5490,Cognato_2001,ef1a_2ndpos,MPTS,Sex1,Wo3,-42
5491,Cognato_2001,ef1a_2ndpos,MPTMS,Sex1,Wo3,-42
5492,Cognato_2001,ef1a_2ndpos,MPTIS,Sex1,Wo3,-42
5493,Cognato_2001,ef1a_2ndpos,MPTS,Sex1,Oer1,-42
5494,Cognato_2001,ef1a_2ndpos,MPTMS,Sex1,Oer1,-42
5495,Cognato_2001,ef1a_2ndpos,MPTIS,Sex1,Oer1,-42
5496,Cognato_2001,ef1a_2ndpos,MPTS,Sex1,Ort1,-42
5497,Cognato_2001,ef1a_2ndpos,MPTMS,Sex1,Ort1,-42
5498,Cognato_2001,ef1a_2ndpos,MPTIS,Sex1,Ort1,-42
5499,Cognato_2001,ef1a_2ndpos,MPTS,Sex1,Pito1,-42
5500,Cognato_2001,ef1a_2ndpos,MPTMS,Sex1,Pito1,0.26146412994911117
5501,Cognato_2001,ef1a_2ndpos,MPTIS,Sex1,Pito1,-42
5502,Cognato_2001,ef1a_2ndpos,MPTS,Sex1,Pica1,-42
5503,Cognato_2001,ef1a_2ndpos,MPTMS,Sex1,Pica1,-42
5504,Cognato_2001,ef1a_2ndpos,MPTIS,Sex1,Pica1,-42
5505,Cognato_2001,ef1a_2ndpos,MPTS,Sex1,Pho1,-42
5506,Cognato_2001,ef1a_2ndpos,MPTMS,Sex1,Pho1,-42
5507,Cognato_2001,ef1a_2ndpos,MPTIS,Sex1,Pho1,-42
5508,Cognato_2001,ef1a_2ndpos,MPTS,Sex1,Pk1,-42
5509,Cognato_2001,ef1a_2ndpos,MPTMS,Sex1,Pk1,-42
5510,Cognato_2001,ef1a_2ndpos,MPTIS,Sex1,Pk1,-42
5511,Cognato_2001,ef1a_2ndpos,MPTS,Sp1,Ste1,-42
5512,Cognato_2001,ef1a_2ndpos,MPTMS,Sp1,Ste1,-42
5513,Cognato_2001,ef1a_2ndpos,MPTIS,Sp1,Ste1,-42
5514,Cognato_2001,ef1a_2ndpos,MPTS,Sp1,Tri4,-42
5515,Cognato_2001,ef1a_2ndpos,MPTMS,Sp1,Tri4,-42
5516,Cognato_2001,ef1a_2ndpos,MPTIS,Sp1,Tri4,-42
5517,Cognato_2001,ef1a_2ndpos,MPTS,Sp1,Ty1,-42
5518,Cognato_2001,ef1a_2ndpos,MPTMS,Sp1,Ty1,0.39162517627108895
5519,Cognato_2001,ef1a_2ndpos,MPTIS,Sp1,Ty1,-42
5520,Cognato_2001,ef1a_2ndpos,MPTS,Sp1,Wo3,-42
5521,Cognato_2001,ef1a_2ndpos,MPTMS,Sp1,Wo3,-42
5522,Cognato_2001,ef1a_2ndpos,MPTIS,Sp1,Wo3,-42
5523,Cognato_2001,ef1a_2ndpos,MPTS,Sp1,Oer1,-42
5524,Cognato_2001,ef1a_2ndpos,MPTMS,Sp1,Oer1,-42
5525,Cognato_2001,ef1a_2ndpos,MPTIS,Sp1,Oer1,-42
5526,Cognato_2001,ef1a_2ndpos,MPTS,Sp1,Ort1,-42
5527,Cognato_2001,ef1a_2ndpos,MPTMS,Sp1,Ort1,-42
5528,Cognato_2001,ef1a_2ndpos,MPTIS,Sp1,Ort1,-42
5529,Cognato_2001,ef1a_2ndpos,MPTS,Sp1,Pito1,-42
5530,Cognato_2001,ef1a_2ndpos,MPTMS,Sp1,Pito1,0.39162517627108906
5531,Cognato_2001,ef1a_2ndpos,MPTIS,Sp1,Pito1,-42
5532,Cognato_2001,ef1a_2ndpos,MPTS,Sp1,Pica1,-42
5533,Cognato_2001,ef1a_2ndpos,MPTMS,Sp1,Pica1,-42
5534,Cognato_2001,ef1a_2ndpos,MPTIS,Sp1,Pica1,-42
5535,Cognato_2001,ef1a_2ndpos,MPTS,Sp1,Pho1,-42
5536,Cognato_2001,ef1a_2ndpos,MPTMS,Sp1,Pho1,-42
5537,Cognato_2001,ef1a_2ndpos,MPTIS,Sp1,Pho1,-42
5538,Cognato_2001,ef1a_2ndpos,MPTS,Sp1,Pk1,-42
5539,Cognato_2001,ef1a_2ndpos,MPTMS,Sp1,Pk1,-42
5540,Cognato_2001,ef1a_2ndpos,MPTIS,Sp1,Pk1,-42
5541,Cognato_2001,ef1a_2ndpos,MPTS,Ste1,Tri4,-42
5542,Cognato_2001,ef1a_2ndpos,MPTMS,Ste1,Tri4,-42
5543,Cognato_2001,ef1a_2ndpos,MPTIS,Ste1,Tri4,-42
5544,Cognato_2001,ef1a_2ndpos,MPTS,Ste1,Ty1,-42
5545,Cognato_2001,ef1a_2ndpos,MPTMS,Ste1,Ty1,-42
5546,Cognato_2001,ef1a_2ndpos,MPTIS,Ste1,Ty1,-42
5547,Cognato_2001,ef1a_2ndpos,MPTS,Ste1,Wo3,-42
5548,Cognato_2001,ef1a_2ndpos,MPTMS,Ste1,Wo3,-42
5549,Cognato_2001,ef1a_2ndpos,MPTIS,Ste1,Wo3,-42
5550,Cognato_2001,ef1a_2ndpos,MPTS,Ste1,Oer1,-42
5551,Cognato_2001,ef1a_2ndpos,MPTMS,Ste1,Oer1,-42
5552,Cognato_2001,ef1a_2ndpos,MPTIS,Ste1,Oer1,-42
5553,Cognato_2001,ef1a_2ndpos,MPTS,Ste1,Ort1,-42
5554,Cognato_2001,ef1a_2ndpos,MPTMS,Ste1,Ort1,-42
5555,Cognato_2001,ef1a_2ndpos,MPTIS,Ste1,Ort1,-42
5556,Cognato_2001,ef1a_2ndpos,MPTS,Ste1,Pito1,-42
5557,Cognato_2001,ef1a_2ndpos,MPTMS,Ste1,Pito1,-42
5558,Cognato_2001,ef1a_2ndpos,MPTIS,Ste1,Pito1,-42
5559,Cognato_2001,ef1a_2ndpos,MPTS,Ste1,Pica1,-42
5560,Cognato_2001,ef1a_2ndpos,MPTMS,Ste1,Pica1,-42
5561,Cognato_2001,ef1a_2ndpos,MPTIS,Ste1,Pica1,-42
5562,Cognato_2001,ef1a_2ndpos,MPTS,Ste1,Pho1,-42
5563,Cognato_2001,ef1a_2ndpos,MPTMS,Ste1,Pho1,-42
5564,Cognato_2001,ef1a_2ndpos,MPTIS,Ste1,Pho1,-42
5565,Cognato_2001,ef1a_2ndpos,MPTS,Ste1,Pk1,-42
5566,Cognato_2001,ef1a_2ndpos,MPTMS,Ste1,Pk1,-42
5567,Cognato_2001,ef1a_2ndpos,MPTIS,Ste1,Pk1,-42
5568,Cognato_2001,ef1a_2ndpos,MPTS,Tri4,Ty1,-42
5569,Cognato_2001,ef1a_2ndpos,MPTMS,Tri4,Ty1,-42
5570,Cognato_2001,ef1a_2ndpos,MPTIS,Tri4,Ty1,-42
5571,Cognato_2001,ef1a_2ndpos,MPTS,Tri4,Wo3,-42
5572,Cognato_2001,ef1a_2ndpos,MPTMS,Tri4,Wo3,-42
5573,Cognato_2001,ef1a_2ndpos,MPTIS,Tri4,Wo3,-42
5574,Cognato_2001,ef1a_2ndpos,MPTS,Tri4,Oer1,-42
5575,Cognato_2001,ef1a_2ndpos,MPTMS,Tri4,Oer1,-42
5576,Cognato_2001,ef1a_2ndpos,MPTIS,Tri4,Oer1,-42
5577,Cognato_2001,ef1a_2ndpos,MPTS,Tri4,Ort1,-42
5578,Cognato_2001,ef1a_2ndpos,MPTMS,Tri4,Ort1,-42
5579,Cognato_2001,ef1a_2ndpos,MPTIS,Tri4,Ort1,-42
5580,Cognato_2001,ef1a_2ndpos,MPTS,Tri4,Pito1,-42
5581,Cognato_2001,ef1a_2ndpos,MPTMS,Tri4,Pito1,0.34303014613824234
5582,Cognato_2001,ef1a_2ndpos,MPTIS,Tri4,Pito1,-42
5583,Cognato_2001,ef1a_2ndpos,MPTS,Tri4,Pica1,-42
5584,Cognato_2001,ef1a_2ndpos,MPTMS,Tri4,Pica1,-42
5585,Cognato_2001,ef1a_2ndpos,MPTIS,Tri4,Pica1,-42
5586,Cognato_2001,ef1a_2ndpos,MPTS,Tri4,Pho1,-42
5587,Cognato_2001,ef1a_2ndpos,MPTMS,Tri4,Pho1,-42
5588,Cognato_2001,ef1a_2ndpos,MPTIS,Tri4,Pho1,-42
5589,Cognato_2001,ef1a_2ndpos,MPTS,Tri4,Pk1,-42
5590,Cognato_2001,ef1a_2ndpos,MPTMS,Tri4,Pk1,0.29978058859571255
5591,Cognato_2001,ef1a_2ndpos,MPTIS,Tri4,Pk1,-42
5592,Cognato_2001,ef1a_2ndpos,MPTS,Ty1,Wo3,-42
5593,Cognato_2001,ef1a_2ndpos,MPTMS,Ty1,Wo3,-42
5594,Cognato_2001,ef1a_2ndpos,MPTIS,Ty1,Wo3,-42
5595,Cognato_2001,ef1a_2ndpos,MPTS,Ty1,Oer1,-42
5596,Cognato_2001,ef1a_2ndpos,MPTMS,Ty1,Oer1,0.17179714429673354
5597,Cognato_2001,ef1a_2ndpos,MPTIS,Ty1,Oer1,-42
5598,Cognato_2001,ef1a_2ndpos,MPTS,Ty1,Ort1,-42
5599,Cognato_2001,ef1a_2ndpos,MPTMS,Ty1,Ort1,0.39162517627108895
5600,Cognato_2001,ef1a_2ndpos,MPTIS,Ty1,Ort1,-42
5601,Cognato_2001,ef1a_2ndpos,MPTS,Ty1,Pito1,-42
5602,Cognato_2001,ef1a_2ndpos,MPTMS,Ty1,Pito1,-42
5603,Cognato_2001,ef1a_2ndpos,MPTIS,Ty1,Pito1,-42
5604,Cognato_2001,ef1a_2ndpos,MPTS,Ty1,Pica1,-42
5605,Cognato_2001,ef1a_2ndpos,MPTMS,Ty1,Pica1,-42
5606,Cognato_2001,ef1a_2ndpos,MPTIS,Ty1,Pica1,-42
5607,Cognato_2001,ef1a_2ndpos,MPTS,Ty1,Pho1,-42
5608,Cognato_2001,ef1a_2ndpos,MPTMS,Ty1,Pho1,0.17179714429673354
5609,Cognato_2001,ef1a_2ndpos,MPTIS,Ty1,Pho1,-42
5610,Cognato_2001,ef1a_2ndpos,MPTS,Ty1,Pk1,-42
5611,Cognato_2001,ef1a_2ndpos,MPTMS,Ty1,Pk1,0.21229028736013267
5612,Cognato_2001,ef1a_2ndpos,MPTIS,Ty1,Pk1,-42
5613,Cognato_2001,ef1a_2ndpos,MPTS,Wo3,Oer1,-42
5614,Cognato_2001,ef1a_2ndpos,MPTMS,Wo3,Oer1,-42
5615,Cognato_2001,ef1a_2ndpos,MPTIS,Wo3,Oer1,-42
5616,Cognato_2001,ef1a_2ndpos,MPTS,Wo3,Ort1,-42
5617,Cognato_2001,ef1a_2ndpos,MPTMS,Wo3,Ort1,-42
5618,Cognato_2001,ef1a_2ndpos,MPTIS,Wo3,Ort1,-42
5619,Cognato_2001,ef1a_2ndpos,MPTS,Wo3,Pito1,-42
5620,Cognato_2001,ef1a_2ndpos,MPTMS,Wo3,Pito1,0.17179714429673354
5621,Cognato_2001,ef1a_2ndpos,MPTIS,Wo3,Pito1,-42
5622,Cognato_2001,ef1a_2ndpos,MPTS,Wo3,Pica1,-42
5623,Cognato_2001,ef1a_2ndpos,MPTMS,Wo3,Pica1,-42
5624,Cognato_2001,ef1a_2ndpos,MPTIS,Wo3,Pica1,-42
5625,Cognato_2001,ef1a_2ndpos,MPTS,Wo3,Pho1,-42
5626,Cognato_2001,ef1a_2ndpos,MPTMS,Wo3,Pho1,-42
5627,Cognato_2001,ef1a_2ndpos,MPTIS,Wo3,Pho1,-42
5628,Cognato_2001,ef1a_2ndpos,MPTS,Wo3,Pk1,-42
5629,Cognato_2001,ef1a_2ndpos,MPTMS,Wo3,Pk1,0.39162517627108895
5630,Cognato_2001,ef1a_2ndpos,MPTIS,Wo3,Pk1,-42
5631,Cognato_2001,ef1a_2ndpos,MPTS,Oer1,Ort1,-42
5632,Cognato_2001,ef1a_2ndpos,MPTMS,Oer1,Ort1,-42
5633,Cognato_2001,ef1a_2ndpos,MPTIS,Oer1,Ort1,-42
5634,Cognato_2001,ef1a_2ndpos,MPTS,Oer1,Pito1,-42
5635,Cognato_2001,ef1a_2ndpos,MPTMS,Oer1,Pito1,0.17179714429673354
5636,Cognato_2001,ef1a_2ndpos,MPTIS,Oer1,Pito1,-42
5637,Cognato_2001,ef1a_2ndpos,MPTS,Oer1,Pica1,-42
5638,Cognato_2001,ef1a_2ndpos,MPTMS,Oer1,Pica1,-42
5639,Cognato_2001,ef1a_2ndpos,MPTIS,Oer1,Pica1,-42
5640,Cognato_2001,ef1a_2ndpos,MPTS,Oer1,Pho1,-42
5641,Cognato_2001,ef1a_2ndpos,MPTMS,Oer1,Pho1,-42
5642,Cognato_2001,ef1a_2ndpos,MPTIS,Oer1,Pho1,-42
5643,Cognato_2001,ef1a_2ndpos,MPTS,Oer1,Pk1,-42
5644,Cognato_2001,ef1a_2ndpos,MPTMS,Oer1,Pk1,0.39162517627108895
5645,Cognato_2001,ef1a_2ndpos,MPTIS,Oer1,Pk1,-42
5646,Cognato_2001,ef1a_2ndpos,MPTS,Ort1,Pito1,-42
5647,Cognato_2001,ef1a_2ndpos,MPTMS,Ort1,Pito1,0.26146412994911117
5648,Cognato_2001,ef1a_2ndpos,MPTIS,Ort1,Pito1,-42
5649,Cognato_2001,ef1a_2ndpos,MPTS,Ort1,Pica1,-42
5650,Cognato_2001,ef1a_2ndpos,MPTMS,Ort1,Pica1,-42
5651,Cognato_2001,ef1a_2ndpos,MPTIS,Ort1,Pica1,-42
5652,Cognato_2001,ef1a_2ndpos,MPTS,Ort1,Pho1,-42
5653,Cognato_2001,ef1a_2ndpos,MPTMS,Ort1,Pho1,-42
5654,Cognato_2001,ef1a_2ndpos,MPTIS,Ort1,Pho1,-42
5655,Cognato_2001,ef1a_2ndpos,MPTS,Ort1,Pk1,-42
5656,Cognato_2001,ef1a_2ndpos,MPTMS,Ort1,Pk1,-42
5657,Cognato_2001,ef1a_2ndpos,MPTIS,Ort1,Pk1,-42
5658,Cognato_2001,ef1a_2ndpos,MPTS,Pito1,Pica1,-42
5659,Cognato_2001,ef1a_2ndpos,MPTMS,Pito1,Pica1,-42
5660,Cognato_2001,ef1a_2ndpos,MPTIS,Pito1,Pica1,-42
5661,Cognato_2001,ef1a_2ndpos,MPTS,Pito1,Pho1,-42
5662,Cognato_2001,ef1a_2ndpos,MPTMS,Pito1,Pho1,0.39162517627108895
5663,Cognato_2001,ef1a_2ndpos,MPTIS,Pito1,Pho1,-42
5664,Cognato_2001,ef1a_2ndpos,MPTS,Pito1,Pk1,-42
5665,Cognato_2001,ef1a_2ndpos,MPTMS,Pito1,Pk1,0.5724067044708798
5666,Cognato_2001,ef1a_2ndpos,MPTIS,Pito1,Pk1,-42
5667,Cognato_2001,ef1a_2ndpos,MPTS,Pica1,Pho1,-42
5668,Cognato_2001,ef1a_2ndpos,MPTMS,Pica1,Pho1,-42
5669,Cognato_2001,ef1a_2ndpos,MPTIS,Pica1,Pho1,-42
5670,Cognato_2001,ef1a_2ndpos,MPTS,Pica1,Pk1,-42
5671,Cognato_2001,ef1a_2ndpos,MPTMS,Pica1,Pk1,-42
5672,Cognato_2001,ef1a_2ndpos,MPTIS,Pica1,Pk1,-42
5673,Cognato_2001,ef1a_2ndpos,MPTS,Pho1,Pk1,-42
5674,Cognato_2001,ef1a_2ndpos,MPTMS,Pho1,Pk1,0.2997805885957122
5675,Cognato_2001,ef1a_2ndpos,MPTIS,Pho1,Pk1,-42
5676,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Am1,-42
5677,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Am1,0.45714923513656747
5678,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Am1,-42
5679,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Av5,-42
5680,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Av5,0.8875454624314125
5681,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Av5,-42
5682,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Bon2,-42
5683,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Bon2,0.6319658580185838
5684,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Bon2,-42
5685,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Bor2,-42
5686,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Bor2,0.5026844152291539
5687,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Bor2,-42
5688,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Cala2,-42
5689,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Cala2,0.9573688999722856
5690,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Cala2,-42
5691,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Cali1,-42
5692,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Cali1,0.9536421730962553
5693,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Cali1,-42
5694,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Ce3,-42
5695,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Ce3,0.7980257280542193
5696,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Ce3,-42
5697,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Co4,-42
5698,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Co4,0.38750297843099846
5699,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Co4,-42
5700,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Con3,0.0038809707769514867
5701,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Con3,0.0020781520722321645
5702,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Con3,0.21595806993069244
5703,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Cr2,-42
5704,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Cr2,0.28854972016500935
5705,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Cr2,-42
5706,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Du3,-42
5707,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Du3,0.42320339428179554
5708,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Du3,-42
5709,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Em1,-42
5710,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Em1,0.44335884356966726
5711,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Em1,-42
5712,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Gr2,-42
5713,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Gr2,0.8698387717651156
5714,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Gr2,-42
5715,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Ho5,-42
5716,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Ho5,0.6549863099589877
5717,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Ho5,-42
5718,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Hu2,-42
5719,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Hu2,0.915124815429604
5720,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Hu2,-42
5721,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Int7,-42
5722,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Int7,0.5472582711886211
5723,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Int7,-42
5724,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Knu1,-42
5725,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Knu1,0.508275560297589
5726,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Knu1,-42
5727,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Lat3,-42
5728,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Lat3,0.5843444772528033
5729,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Lat3,-42
5730,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Le3,-42
5731,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Le3,0.827375930134816
5732,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Le3,-42
5733,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Lo3,-42
5734,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Lo3,-42
5735,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Lo3,-42
5736,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Ma1,-42
5737,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Ma1,-42
5738,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Ma1,-42
5739,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Mo1,-42
5740,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Mo1,0.956676087328188
5741,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Mo1,-42
5742,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Mx1,0.0033233184270733407
5743,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Mx1,0.000701443167070881
5744,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Mx1,0.46842352146159416
5745,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Nob1,-42
5746,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Nob1,-42
5747,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Nob1,-42
5748,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Pa2,-42
5749,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Pa2,0.9499136684934353
5750,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Pa2,-42
5751,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Pet1,-42
5752,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Pet1,0.915124815429604
5753,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Pet1,-42
5754,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Pl4,-42
5755,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Pl4,0.3519481594279892
5756,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Pl4,-42
5757,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Pil2,-42
5758,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Pil2,0.5876378662559305
5759,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Pil2,-42
5760,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Pin1,-42
5761,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Pin1,0.34880417470299974
5762,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Pin1,-42
5763,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Pro,-42
5764,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Pro,0.45850676015950254
5765,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Pro,-42
5766,Cognato_2001,ef1a_3rdpos,MPTS,Ac1,Sch1,-42
5767,Cognato_2001,ef1a_3rdpos,MPTMS,Ac1,Sch1,-42
5768,Cognato_2001,ef1a_3rdpos,MPTIS,Ac1,Sch1,-42
